Package,File,Line,ClassName,ClassCC,HighestCC,metric
jsat.classifiers,/src/jsat/classifiers/OneVSOne.java,61,OneVSOne(Classifier, boolean),OneVSOne,1,npath
jsat.classifiers,/src/jsat/classifiers/OneVSOne.java,73,setConcurrentTraining(boolean),setConcurrentTraining,1,npath
jsat.classifiers,/src/jsat/classifiers/OneVSOne.java,84,isConcurrentTraining(),isConcurrentTraining,1,npath
jsat.classifiers,/src/jsat/classifiers/OneVSOne.java,90,classify(DataPoint),classify,4,npath
jsat.classifiers,/src/jsat/classifiers/PriorClassifier.java,21,PriorClassifier(),PriorClassifier,1,npath
jsat.classifiers,/src/jsat/classifiers/PriorClassifier.java,31,PriorClassifier(CategoricalResults),PriorClassifier,1,npath
jsat.classifiers,/src/jsat/classifiers/PriorClassifier.java,37,classify(DataPoint),classify,2,npath
jsat.classifiers,/src/jsat/classifiers/PriorClassifier.java,45,train(ClassificationDataSet, boolean),train,1,npath
jsat.classifiers,/src/jsat/classifiers/PriorClassifier.java,51,train(ClassificationDataSet),train,2,npath
jsat.classifiers,/src/jsat/classifiers/PriorClassifier.java,60,supportsWeightedData(),supportsWeightedData,1,npath
jsat.classifiers,/src/jsat/classifiers/PriorClassifier.java,66,clone(),clone,2,npath
jsat.classifiers,/src/jsat/classifiers/RegressorToClassifier.java,101,getParameter(String),getParameter,2,npath
jsat.classifiers,/src/jsat/classifiers/RegressorToClassifier.java,34,RegressorToClassifier(Regressor),RegressorToClassifier,1,npath
jsat.classifiers,/src/jsat/classifiers/RegressorToClassifier.java,40,getScore(DataPoint),getScore,1,npath
jsat.classifiers,/src/jsat/classifiers/RegressorToClassifier.java,46,clone(),clone,1,npath
jsat.classifiers,/src/jsat/classifiers/RegressorToClassifier.java,52,classify(DataPoint),classify,2,npath
jsat.classifiers,/src/jsat/classifiers/RegressorToClassifier.java,64,train(ClassificationDataSet, boolean),train,1,npath
jsat.classifiers,/src/jsat/classifiers/RegressorToClassifier.java,71,train(ClassificationDataSet),train,1,npath
jsat.classifiers,/src/jsat/classifiers/RegressorToClassifier.java,78,supportsWeightedData(),supportsWeightedData,1,npath
jsat.classifiers,/src/jsat/classifiers/RegressorToClassifier.java,83,getRegressionDataSet(ClassificationDataSet),getRegressionDataSet,2,npath
jsat.classifiers,/src/jsat/classifiers/RegressorToClassifier.java,92,getParameters(),getParameters,2,npath
jsat.classifiers,/src/jsat/classifiers/Rocchio.java,108,supportsWeightedData(),supportsWeightedData,1,npath
jsat.classifiers,/src/jsat/classifiers/Rocchio.java,114,clone(),clone,3,npath
jsat.classifiers,/src/jsat/classifiers/Rocchio.java,25,Rocchio(),Rocchio,1,npath
jsat.classifiers,/src/jsat/classifiers/Rocchio.java,30,Rocchio(DistanceMetric),Rocchio,1,npath
jsat.classifiers,/src/jsat/classifiers/Rocchio.java,37,classify(DataPoint),classify,4,npath
jsat.classifiers,/src/jsat/classifiers/Rocchio.java,61,train(ClassificationDataSet, boolean),train,32,npath
jsat.classifiers,/src/jsat/classifiers/UpdateableClassifier.java,54,update(DataPoint, int),update,1,npath
jsat.classifiers,/src/jsat/classifiers/WarmClassifier.java,65,train(ClassificationDataSet, Classifier),train,1,npath
jsat.classifiers,/test/jsat/classifiers/DDAGTest.java,38,DDAGTest(),DDAGTest,1,npath
jsat.classifiers,/test/jsat/classifiers/DDAGTest.java,43,setUpClass(),setUpClass,1,npath
jsat.classifiers,/test/jsat/classifiers/DDAGTest.java,48,tearDownClass(),tearDownClass,1,npath
jsat.classifiers,/test/jsat/classifiers/DDAGTest.java,53,setUp(),setUp,1,npath
jsat.classifiers,/test/jsat/classifiers/DDAGTest.java,58,tearDown(),tearDown,1,npath
jsat.classifiers,/test/jsat/classifiers/DDAGTest.java,63,testTrainC_ClassificationDataSet_ExecutorService(),testTrainC_ClassificationDataSet_ExecutorService,2,npath
jsat.classifiers,/test/jsat/classifiers/DDAGTest.java,81,testTrainC_ClassificationDataSet(),testTrainC_ClassificationDataSet,2,npath
jsat.classifiers,/test/jsat/classifiers/DDAGTest.java,99,testClone(),testClone,8,npath
jsat.classifiers,/test/jsat/classifiers/OneVSAllTest.java,38,OneVSAllTest(),OneVSAllTest,1,npath
jsat.classifiers,/test/jsat/classifiers/OneVSAllTest.java,43,setUpClass(),setUpClass,1,npath
jsat.classifiers,/test/jsat/classifiers/OneVSAllTest.java,48,tearDownClass(),tearDownClass,1,npath
jsat.classifiers,/test/jsat/classifiers/OneVSAllTest.java,53,setUp(),setUp,1,npath
jsat.classifiers,/test/jsat/classifiers/OneVSAllTest.java,58,tearDown(),tearDown,1,npath
jsat.classifiers,/test/jsat/classifiers/OneVSAllTest.java,63,testTrainC_ClassificationDataSet_ExecutorService(),testTrainC_ClassificationDataSet_ExecutorService,2,npath
jsat.classifiers,/test/jsat/classifiers/OneVSAllTest.java,81,testTrainC_ClassificationDataSet(),testTrainC_ClassificationDataSet,2,npath
jsat.classifiers,/test/jsat/classifiers/OneVSAllTest.java,99,testClone(),testClone,8,npath
jsat.classifiers,/test/jsat/classifiers/OneVSOneTest.java,38,OneVSOneTest(),OneVSOneTest,1,npath
jsat.classifiers,/test/jsat/classifiers/OneVSOneTest.java,43,setUpClass(),setUpClass,1,npath
jsat.classifiers,/test/jsat/classifiers/OneVSOneTest.java,48,tearDownClass(),tearDownClass,1,npath
jsat.classifiers,/test/jsat/classifiers/OneVSOneTest.java,53,setUp(),setUp,1,npath
jsat.classifiers,/test/jsat/classifiers/OneVSOneTest.java,58,tearDown(),tearDown,1,npath
jsat.classifiers,/test/jsat/classifiers/OneVSOneTest.java,63,testTrainC_ClassificationDataSet_ExecutorService(),testTrainC_ClassificationDataSet_ExecutorService,2,npath
jsat.classifiers,/test/jsat/classifiers/OneVSOneTest.java,81,testTrainC_ClassificationDataSet(),testTrainC_ClassificationDataSet,2,npath
jsat.classifiers,/test/jsat/classifiers/OneVSOneTest.java,99,testClone(),testClone,8,npath
jsat.classifiers,/test/jsat/classifiers/RocchioTest.java,37,RocchioTest(),RocchioTest,1,npath
jsat.classifiers,/test/jsat/classifiers/RocchioTest.java,42,setUpClass(),setUpClass,1,npath
jsat.classifiers,/test/jsat/classifiers/RocchioTest.java,47,tearDownClass(),tearDownClass,1,npath
jsat.classifiers,/test/jsat/classifiers/RocchioTest.java,52,setUp(),setUp,1,npath
jsat.classifiers,/test/jsat/classifiers/RocchioTest.java,57,tearDown(),tearDown,1,npath
jsat.classifiers,/test/jsat/classifiers/RocchioTest.java,62,testTrainC_ClassificationDataSet_ExecutorService(),testTrainC_ClassificationDataSet_ExecutorService,1,npath
jsat.classifiers,/test/jsat/classifiers/RocchioTest.java,77,testTrainC_ClassificationDataSet(),testTrainC_ClassificationDataSet,1,npath
jsat.classifiers,/test/jsat/classifiers/RocchioTest.java,92,testClone(),testClone,8,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/AODE.java,101,classify(DataPoint),classify,4,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/AODE.java,122,supportsWeightedData(),supportsWeightedData,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/AODE.java,133,setM(double),setM,4,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/AODE.java,144,getM(),getM,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/AODE.java,38,AODE(),AODE,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/AODE.java,46,AODE(AODE),AODE,3,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/AODE.java,59,clone(),clone,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/AODE.java,65,setUp(CategoricalData, int, CategoricalData),setUp,4,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/AODE.java,80,train(ClassificationDataSet, boolean),train,2,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/AODE.java,94,update(DataPoint, double, int),update,2,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/BestClassDistribution.java,117,train(ClassificationDataSet, boolean),train,2,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/BestClassDistribution.java,134,supportsWeightedData(),supportsWeightedData,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/BestClassDistribution.java,140,clone(),clone,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/BestClassDistribution.java,40,BestClassDistribution(MultivariateDistribution),BestClassDistribution,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/BestClassDistribution.java,45,BestClassDistribution(MultivariateDistribution, boolean),BestClassDistribution,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/BestClassDistribution.java,55,BestClassDistribution(BestClassDistribution),BestClassDistribution,8,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/BestClassDistribution.java,74,setUsePriors(boolean),setUsePriors,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/BestClassDistribution.java,84,isUsePriors(),isUsePriors,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/BestClassDistribution.java,91,classify(DataPoint),classify,9,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ConditionalProbabilityTable.java,102,dataPointToCord(DataPointPair, int, int),dataPointToCord,14,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ConditionalProbabilityTable.java,126,train(ClassificationDataSet, boolean),train,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ConditionalProbabilityTable.java,131,train(ClassificationDataSet),train,2,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ConditionalProbabilityTable.java,148,trainC(ClassificationDataSet, Set),trainC,48,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ConditionalProbabilityTable.java,207,query(int, DataPointPair),query,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ConditionalProbabilityTable.java,225,query(int, int, int),query,3,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ConditionalProbabilityTable.java,255,cordToIndex(int...),cordToIndex,4,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ConditionalProbabilityTable.java,273,cordToIndex(DataPointPair),cordToIndex,2,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ConditionalProbabilityTable.java,282,supportsWeightedData(),supportsWeightedData,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ConditionalProbabilityTable.java,288,clone(),clone,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ConditionalProbabilityTable.java,64,classify(DataPoint),classify,4,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ConditionalProbabilityTable.java,87,getDimensionSize(),getDimensionSize,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,114,setSmoothing(double),setSmoothing,4,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,125,getSmoothing(),getSmoothing,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,139,setFinalizeAfterTraining(boolean),setFinalizeAfterTraining,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,149,isFinalizeAfterTraining(),isFinalizeAfterTraining,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,155,clone(),clone,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,161,train(ClassificationDataSet, boolean),train,2,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,169,train(ClassificationDataSet),train,2,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,182,finalizeModel(),finalizeModel,22,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,216,setUp(CategoricalData, int, CategoricalData),setUp,3,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,232,update(DataPoint, double, int),update,12,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,257,classify(DataPoint),classify,12,method_cc
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,257,classify(DataPoint),classify,48,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,326,supportsWeightedData(),supportsWeightedData,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,33,48,31,25.758,wmc
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,58,MultinomialNaiveBayes(),MultinomialNaiveBayes,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,67,MultinomialNaiveBayes(double),MultinomialNaiveBayes,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultinomialNaiveBayes.java,77,MultinomialNaiveBayes(MultinomialNaiveBayes),MultinomialNaiveBayes,4,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultivariateNormals.java,18,MultivariateNormals(boolean),MultivariateNormals,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultivariateNormals.java,26,MultivariateNormals(),MultivariateNormals,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultivariateNormals.java,35,MultivariateNormals(MultivariateNormals),MultivariateNormals,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultivariateNormals.java,41,supportsWeightedData(),supportsWeightedData,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/MultivariateNormals.java,47,clone(),clone,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,121,fit(Vec),fit,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,135,NaiveBayes(NumericalHandeling),NaiveBayes,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,143,NaiveBayes(),NaiveBayes,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,154,setNumericalHandling(NumericalHandeling),setNumericalHandling,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,163,getNumericalHandling(),getNumericalHandling,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,173,isSparceInput(),isSparceInput,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,194,setSparceInput(boolean),setSparceInput,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,200,classify(DataPoint),classify,126,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,200,classify(DataPoint),classify,13,method_cc
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,272,clone(),clone,32,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,305,supportsWeightedData(),supportsWeightedData,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,320,DistributionSelectRunable(int, int, Vec, CountDownLatch),DistributionSelectRunable,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,328,run(),run,2,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,350,AprioriCounterRunable(int, int, List, CountDownLatch),AprioriCounterRunable,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,361,run(),run,8,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,379,getSampleVariableVector(ClassificationDataSet, int, int),getSampleVariableVector,4,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,396,train(ClassificationDataSet, boolean),train,21,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,74,fit(Vec),fit,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayes.java,87,fit(Vec),fit,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayesUpdateable.java,124,update(DataPoint, double, int),update,8,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayesUpdateable.java,143,classify(DataPoint),classify,13,method_cc
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayesUpdateable.java,143,classify(DataPoint),classify,88,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayesUpdateable.java,208,supportsWeightedData(),supportsWeightedData,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayesUpdateable.java,217,isSparseInput(),isSparseInput,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayesUpdateable.java,229,setSparse(boolean),setSparse,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayesUpdateable.java,47,NaiveBayesUpdateable(),NaiveBayesUpdateable,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayesUpdateable.java,56,NaiveBayesUpdateable(boolean),NaiveBayesUpdateable,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayesUpdateable.java,65,NaiveBayesUpdateable(NaiveBayesUpdateable),NaiveBayesUpdateable,6,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayesUpdateable.java,92,clone(),clone,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/NaiveBayesUpdateable.java,98,setUp(CategoricalData, int, CategoricalData),setUp,7,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ODE.java,112,supportsWeightedData(),supportsWeightedData,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ODE.java,118,clone(),clone,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ODE.java,124,setUp(CategoricalData, int, CategoricalData),setUp,16,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ODE.java,149,update(DataPoint, double, int),update,3,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ODE.java,168,getLogPrb(int, int),getLogPrb,5,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ODE.java,55,ODE(int),ODE,1,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ODE.java,64,ODE(ODE),ODE,9,npath
jsat.classifiers.bayesian,/src/jsat/classifiers/bayesian/ODE.java,95,classify(DataPoint),classify,2,npath
jsat.classifiers.bayesian,/test/jsat/classifiers/bayesian/AODETest.java,104,testTrainC_ClassificationDataSet(),testTrainC_ClassificationDataSet,1,npath
jsat.classifiers.bayesian,/test/jsat/classifiers/bayesian/AODETest.java,121,testClone(),testClone,4,npath
